USER_ID,AGE_GROUP,GENDER,COUNTRY,INTERESTS
4751,26-35,F,CA,Books;Toys & Games
4752,26-35,M,CA,Toys & Games;Electronics
4753,56+,F,FR,Toys & Games;Books;Sports
4754,36-45,F,FR,Toys & Games
4755,18-25,M,JP,Electronics
4756,36-45,F,US,Home & Kitchen;Sports;Books
4757,56+,F,UK,Fashion
4758,36-45,M,CA,Home & Kitchen
4759,18-25,F,CA,Books
4760,18-25,F,JP,Sports;Books
4761,46-55,F,FR,Books;Home & Kitchen
4762,46-55,M,CA,Toys & Games;Sports;Books
4763,46-55,M,JP,Fashion;Sports
4764,36-45,M,JP,Home & Kitchen;Sports
4765,26-35,M,CA,Fashion
4766,36-45,F,DE,Electronics
4767,18-25,F,CA,Sports
4768,46-55,F,CA,Electronics;Fashion
4769,56+,F,US,Sports;Home & Kitchen
4770,26-35,M,DE,Books;Electronics
4771,36-45,F,FR,Sports;Books;Home & Kitchen
4772,26-35,F,CA,Books
4773,56+,M,DE,Sports;Fashion
4774,46-55,F,JP,Sports;Books
4775,46-55,F,UK,Books;Electronics
4776,18-25,M,DE,Electronics;Sports
4777,36-45,M,CA,Electronics;Home & Kitchen;Sports
4778,18-25,M,JP,Fashion;Electronics
4779,26-35,M,UK,Sports;Fashion
4780,56+,F,CA,Electronics;Toys & Games
4781,56+,M,FR,Sports;Books;Home & Kitchen
4782,18-25,F,UK,Electronics;Toys & Games;Sports
4783,18-25,M,UK,Books
4784,26-35,M,CA,Sports;Books
4785,46-55,F,FR,Electronics;Books
4786,56+,F,UK,Toys & Games;Electronics
4787,18-25,F,UK,Books;Sports;Home & Kitchen
4788,56+,M,JP,Home & Kitchen;Books;Fashion
4789,46-55,F,DE,Books;Toys & Games;Home & Kitchen
4790,56+,F,UK,Home & Kitchen;Toys & Games;Electronics
4791,46-55,F,JP,Fashion;Electronics;Sports
4792,46-55,M,FR,Books
4793,36-45,M,JP,Fashion
4794,26-35,M,US,Books;Toys & Games
4795,56+,M,CA,Toys & Games;Fashion;Electronics
4796,46-55,M,FR,Sports
4797,56+,F,US,Fashion;Sports;Home & Kitchen
4798,18-25,M,FR,Books
4799,26-35,M,CA,Electronics
4800,26-35,F,JP,Books;Fashion
4801,18-25,M,UK,Sports;Electronics
4802,18-25,F,JP,Books
4803,56+,M,DE,Sports;Toys & Games;Fashion
4804,36-45,M,CA,Books
4805,56+,M,DE,Home & Kitchen;Books;Electronics
4806,56+,F,JP,Home & Kitchen;Electronics
4807,46-55,F,UK,Books
4808,56+,F,UK,Home & Kitchen;Sports;Electronics
4809,26-35,F,JP,Books
4810,36-45,F,US,Sports
4811,18-25,F,FR,Electronics
4812,26-35,M,US,Toys & Games
4813,18-25,F,FR,Sports;Books;Electronics
4814,46-55,F,UK,Toys & Games;Books
4815,56+,F,FR,Toys & Games;Fashion
4816,46-55,M,FR,Electronics;Home & Kitchen
4817,18-25,M,CA,Toys & Games
4818,56+,M,JP,Books;Fashion
4819,56+,F,FR,Toys & Games;Books
4820,46-55,M,DE,Fashion;Toys & Games
4821,18-25,F,US,Electronics
4822,36-45,M,UK,Electronics;Sports;Toys & Games
4823,46-55,F,DE,Toys & Games;Fashion;Electronics
4824,26-35,F,UK,Electronics
4825,26-35,M,FR,Fashion
4826,26-35,F,JP,Home & Kitchen;Books
4827,18-25,M,CA,Sports;Home & Kitchen
4828,26-35,F,US,Books
4829,26-35,F,FR,Books;Fashion;Sports
4830,56+,F,CA,Books;Home & Kitchen
4831,56+,F,UK,Sports;Home & Kitchen;Toys & Games
4832,56+,F,DE,Electronics
4833,18-25,F,JP,Sports;Books
4834,26-35,M,FR,Fashion
4835,46-55,F,US,Electronics;Books
4836,26-35,M,UK,Electronics;Home & Kitchen
4837,56+,F,UK,Sports;Books
4838,26-35,F,JP,Toys & Games;Sports
4839,56+,M,FR,Electronics
4840,26-35,M,UK,Fashion;Sports;Home & Kitchen
4841,18-25,F,FR,Sports
4842,36-45,F,DE,Sports;Fashion
4843,36-45,F,JP,Sports;Home & Kitchen
4844,26-35,M,FR,Fashion
4845,46-55,M,DE,Toys & Games;Books;Home & Kitchen
4846,26-35,F,UK,Toys & Games;Books
4847,26-35,F,DE,Sports;Home & Kitchen
4848,36-45,F,JP,Fashion;Electronics;Home & Kitchen
4849,26-35,M,DE,Fashion
4850,26-35,F,DE,Sports;Toys & Games;Fashion
4851,56+,F,CA,Fashion;Home & Kitchen
4852,26-35,M,FR,Home & Kitchen;Sports
4853,56+,M,UK,Sports
4854,18-25,F,UK,Home & Kitchen;Electronics;Books
4855,46-55,F,FR,Sports
4856,26-35,M,FR,Sports;Books;Fashion
4857,56+,M,CA,Fashion;Toys & Games
4858,56+,M,FR,Electronics;Sports;Books
4859,26-35,M,FR,Toys & Games;Electronics
4860,36-45,M,DE,Books;Electronics
4861,36-45,M,UK,Home & Kitchen
4862,26-35,M,JP,Sports
4863,26-35,M,FR,Fashion;Toys & Games
4864,36-45,F,FR,Sports
4865,26-35,F,FR,Sports
4866,26-35,M,DE,Toys & Games;Books
4867,36-45,M,FR,Sports;Toys & Games
4868,56+,F,DE,Electronics
4869,18-25,F,UK,Books
4870,26-35,M,CA,Sports
4871,36-45,F,DE,Fashion
4872,26-35,F,FR,Fashion;Sports;Electronics
4873,26-35,M,UK,Sports
4874,56+,M,DE,Books;Electronics;Sports
4875,18-25,F,FR,Sports;Toys & Games
4876,26-35,F,US,Books
4877,18-25,F,US,Fashion;Toys & Games
4878,36-45,M,CA,Home & Kitchen;Books
4879,36-45,F,FR,Books;Fashion;Toys & Games
4880,46-55,F,UK,Fashion;Electronics;Toys & Games
4881,56+,F,JP,Sports;Fashion
4882,36-45,M,DE,Toys & Games
4883,26-35,M,UK,Sports;Home & Kitchen;Electronics
4884,26-35,F,CA,Toys & Games
4885,36-45,M,DE,Sports
4886,46-55,M,JP,Home & Kitchen;Electronics
4887,56+,F,CA,Home & Kitchen;Sports;Fashion
4888,46-55,M,JP,Fashion;Books
4889,18-25,M,UK,Toys & Games
4890,56+,F,US,Home & Kitchen;Books
4891,56+,F,US,Sports;Home & Kitchen
4892,26-35,F,FR,Sports;Toys & Games
4893,56+,M,DE,Electronics
4894,56+,F,CA,Home & Kitchen;Toys & Games;Sports
4895,26-35,M,FR,Sports
4896,56+,M,JP,Toys & Games;Books;Electronics
4897,46-55,M,US,Home & Kitchen;Toys & Games;Sports
4898,56+,M,JP,Toys & Games;Books;Home & Kitchen
4899,36-45,M,FR,Home & Kitchen;Sports
4900,56+,M,DE,Fashion;Electronics
4901,56+,F,DE,Home & Kitchen;Books;Sports
4902,18-25,M,JP,Toys & Games;Books
4903,18-25,M,FR,Home & Kitchen
4904,46-55,F,JP,Home & Kitchen;Books;Electronics
4905,18-25,M,FR,Books;Sports;Home & Kitchen
4906,46-55,F,JP,Books
4907,18-25,M,UK,Toys & Games
4908,18-25,F,DE,Toys & Games;Sports;Fashion
4909,26-35,F,FR,Fashion;Electronics;Toys & Games
4910,46-55,F,JP,Fashion
4911,56+,F,US,Books;Electronics
4912,18-25,M,DE,Books;Electronics;Fashion
4913,46-55,M,US,Toys & Games
4914,56+,F,FR,Home & Kitchen;Electronics;Books
4915,18-25,M,UK,Books;Fashion;Home & Kitchen
4916,36-45,M,UK,Toys & Games;Fashion;Sports
4917,56+,M,FR,Fashion
4918,18-25,F,CA,Fashion;Home & Kitchen
4919,18-25,M,DE,Electronics;Toys & Games;Fashion
4920,56+,M,JP,Fashion
4921,46-55,M,US,Electronics
4922,26-35,M,JP,Electronics
4923,18-25,M,CA,Books;Electronics;Fashion
4924,46-55,M,UK,Toys & Games;Sports;Electronics
4925,36-45,M,DE,Sports;Home & Kitchen;Fashion
4926,56+,F,JP,Home & Kitchen;Books;Sports
4927,46-55,F,FR,Sports;Home & Kitchen;Books
4928,46-55,F,UK,Home & Kitchen;Fashion
4929,46-55,M,FR,Home & Kitchen;Sports
4930,26-35,M,FR,Electronics;Toys & Games;Fashion
4931,26-35,F,US,Electronics;Home & Kitchen;Books
4932,36-45,F,JP,Home & Kitchen
4933,18-25,M,JP,Fashion
4934,26-35,M,FR,Books;Toys & Games
4935,26-35,F,DE,Sports;Home & Kitchen;Books
4936,26-35,F,UK,Sports;Electronics
4937,26-35,M,UK,Toys & Games;Electronics;Sports
4938,36-45,M,US,Toys & Games;Electronics
4939,46-55,M,DE,Books
4940,56+,F,UK,Toys & Games;Home & Kitchen
4941,56+,F,FR,Sports;Home & Kitchen;Books
4942,46-55,M,UK,Books;Home & Kitchen
4943,18-25,M,JP,Home & Kitchen;Sports;Electronics
4944,36-45,F,FR,Books;Sports;Electronics
4945,36-45,F,CA,Books;Toys & Games;Fashion
4946,26-35,M,US,Home & Kitchen;Sports
4947,46-55,F,DE,Home & Kitchen;Books;Electronics
4948,26-35,F,US,Sports;Toys & Games;Electronics
4949,56+,M,CA,Toys & Games;Electronics
4950,56+,M,FR,Sports;Fashion
4951,46-55,M,UK,Books;Toys & Games
4952,56+,F,FR,Electronics
4953,36-45,M,US,Fashion;Toys & Games
4954,26-35,M,JP,Electronics
4955,36-45,M,FR,Fashion;Books
4956,46-55,F,CA,Toys & Games
4957,46-55,F,UK,Toys & Games
4958,56+,M,US,Home & Kitchen
4959,18-25,F,JP,Toys & Games;Electronics
4960,18-25,M,DE,Books;Sports;Toys & Games
4961,46-55,M,UK,Fashion;Toys & Games
4962,36-45,F,UK,Toys & Games;Electronics;Home & Kitchen
4963,26-35,F,CA,Home & Kitchen;Toys & Games;Sports
4964,18-25,M,CA,Toys & Games
4965,18-25,F,DE,Books
4966,36-45,M,JP,Electronics;Sports;Books
4967,46-55,F,JP,Fashion;Toys & Games;Books
4968,56+,F,CA,Fashion
4969,36-45,M,DE,Electronics;Fashion
4970,46-55,F,CA,Electronics;Fashion;Toys & Games
4971,26-35,F,US,Books
4972,46-55,F,CA,Electronics;Sports
4973,56+,M,DE,Fashion;Home & Kitchen;Toys & Games
4974,46-55,M,US,Fashion
4975,46-55,F,JP,Books;Electronics
4976,36-45,F,UK,Fashion;Home & Kitchen;Books
4977,56+,M,DE,Toys & Games
4978,56+,M,UK,Toys & Games;Sports
4979,18-25,F,DE,Fashion;Sports;Electronics
4980,18-25,F,JP,Books
4981,26-35,M,FR,Home & Kitchen;Sports
4982,26-35,F,UK,Sports;Electronics
4983,56+,F,US,Toys & Games
4984,46-55,F,DE,Fashion;Books
4985,18-25,F,CA,Fashion
4986,26-35,M,JP,Electronics;Sports
4987,56+,M,CA,Sports
4988,46-55,M,JP,Home & Kitchen
4989,36-45,M,CA,Sports;Toys & Games
4990,46-55,F,JP,Toys & Games;Electronics
4991,18-25,M,JP,Fashion
4992,46-55,M,CA,Electronics;Fashion
4993,18-25,F,FR,Home & Kitchen;Fashion;Books
4994,36-45,M,JP,Fashion
4995,46-55,F,UK,Books
4996,36-45,M,DE,Fashion;Toys & Games
4997,18-25,M,US,Toys & Games;Fashion;Books
4998,18-25,M,UK,Books;Home & Kitchen
4999,18-25,M,CA,Books;Toys & Games
5000,56+,F,DE,Electronics;Home & Kitchen
5001,18-25,M,DE,Fashion;Home & Kitchen
5002,26-35,F,FR,Sports;Home & Kitchen;Toys & Games
5003,46-55,M,CA,Sports
5004,56+,F,US,Electronics
5005,36-45,F,DE,Home & Kitchen;Toys & Games;Books
5006,36-45,M,UK,Books;Sports
5007,26-35,M,UK,Books
5008,46-55,M,CA,Sports;Toys & Games;Electronics
5009,26-35,F,UK,Sports
5010,46-55,F,DE,Home & Kitchen
5011,36-45,M,FR,Toys & Games;Books;Fashion
5012,26-35,M,FR,Home & Kitchen;Toys & Games
5013,36-45,M,DE,Fashion;Sports
5014,46-55,M,JP,Electronics
5015,26-35,M,FR,Fashion
5016,26-35,F,JP,Books
5017,56+,M,US,Electronics;Books
5018,56+,M,JP,Toys & Games
5019,46-55,F,CA,Fashion
5020,46-55,M,FR,Electronics
5021,26-35,F,UK,Fashion
5022,56+,M,FR,Home & Kitchen;Fashion;Electronics
5023,46-55,M,DE,Toys & Games;Sports
5024,26-35,F,US,Sports
5025,46-55,F,FR,Sports;Toys & Games
5026,18-25,F,JP,Books
5027,56+,M,FR,Books;Fashion
5028,46-55,M,CA,Toys & Games;Home & Kitchen
5029,36-45,F,JP,Fashion;Electronics
5030,26-35,F,UK,Toys & Games;Fashion;Sports
5031,26-35,M,UK,Toys & Games;Fashion
5032,56+,F,UK,Books;Electronics
5033,56+,F,DE,Sports
5034,26-35,F,CA,Fashion
5035,46-55,F,FR,Fashion;Electronics
5036,56+,F,JP,Sports;Home & Kitchen
5037,56+,F,DE,Toys & Games;Electronics
5038,26-35,M,US,Home & Kitchen
5039,26-35,M,UK,Sports;Fashion
5040,46-55,F,FR,Toys & Games
5041,26-35,M,DE,Sports
5042,18-25,M,US,Home & Kitchen;Electronics;Toys & Games
5043,46-55,M,US,Toys & Games;Electronics;Home & Kitchen
5044,36-45,M,JP,Sports
5045,46-55,F,UK,Electronics
5046,18-25,M,CA,Electronics;Home & Kitchen
5047,36-45,F,UK,Home & Kitchen;Electronics;Toys & Games
5048,46-55,F,JP,Fashion;Sports;Books
5049,26-35,M,DE,Sports;Books;Fashion
5050,36-45,M,US,Fashion;Toys & Games
5051,56+,F,JP,Home & Kitchen
5052,26-35,M,FR,Home & Kitchen
5053,46-55,F,FR,Books;Sports;Fashion
5054,26-35,M,CA,Sports;Home & Kitchen;Toys & Games
5055,26-35,F,DE,Fashion
5056,26-35,F,US,Toys & Games;Fashion
5057,56+,F,US,Books;Sports
5058,26-35,M,US,Fashion;Sports
5059,56+,M,FR,Fashion
5060,46-55,F,JP,Fashion;Books
5061,18-25,M,US,Electronics;Sports
5062,56+,F,CA,Books;Electronics;Sports
5063,26-35,M,CA,Home & Kitchen;Electronics;Fashion
5064,56+,M,JP,Fashion
5065,36-45,M,US,Home & Kitchen;Electronics;Toys & Games
5066,46-55,F,CA,Electronics;Books
5067,26-35,F,CA,Books;Fashion;Sports
5068,36-45,F,UK,Sports;Home & Kitchen
5069,36-45,M,CA,Fashion;Books
5070,56+,M,DE,Home & Kitchen;Fashion
5071,36-45,F,DE,Fashion;Books
5072,26-35,M,US,Toys & Games;Fashion;Books
5073,36-45,M,CA,Books
5074,36-45,M,JP,Toys & Games;Electronics
5075,56+,F,CA,Home & Kitchen;Sports;Electronics
5076,26-35,F,CA,Electronics;Fashion;Home & Kitchen
5077,18-25,M,FR,Electronics;Sports;Toys & Games
5078,46-55,M,UK,Home & Kitchen;Books
5079,18-25,F,FR,Electronics;Toys & Games;Sports
5080,18-25,M,US,Electronics;Home & Kitchen
5081,26-35,M,DE,Home & Kitchen;Electronics
5082,26-35,M,UK,Toys & Games
5083,36-45,M,DE,Fashion
5084,46-55,F,DE,Home & Kitchen
5085,56+,F,JP,Sports
5086,26-35,M,JP,Home & Kitchen;Books;Electronics
5087,26-35,M,FR,Home & Kitchen;Sports
5088,36-45,M,CA,Electronics;Books;Sports
5089,46-55,F,UK,Books;Fashion;Toys & Games
5090,56+,M,FR,Electronics
5091,46-55,M,US,Fashion
5092,46-55,F,JP,Fashion
5093,36-45,M,UK,Home & Kitchen;Fashion;Books
5094,18-25,M,UK,Toys & Games;Electronics
5095,26-35,M,JP,Home & Kitchen
5096,18-25,M,US,Fashion;Electronics;Books
5097,18-25,F,UK,Home & Kitchen;Books;Electronics
5098,18-25,F,DE,Books
5099,36-45,M,FR,Sports
5100,56+,F,US,Fashion;Electronics
5101,46-55,M,US,Books;Electronics
5102,18-25,F,DE,Fashion;Sports;Electronics
5103,56+,M,CA,Sports
5104,36-45,M,JP,Toys & Games
5105,56+,F,US,Toys & Games;Fashion;Electronics
5106,36-45,F,US,Electronics;Home & Kitchen;Toys & Games
5107,46-55,M,UK,Books
5108,26-35,M,JP,Toys & Games;Sports
5109,26-35,F,UK,Books
5110,46-55,M,DE,Home & Kitchen
5111,36-45,M,JP,Fashion;Electronics
5112,26-35,F,FR,Fashion;Home & Kitchen
5113,18-25,F,JP,Electronics
5114,36-45,F,CA,Fashion
5115,26-35,M,JP,Electronics;Toys & Games
5116,26-35,F,FR,Toys & Games;Electronics
5117,18-25,M,CA,Fashion;Home & Kitchen
5118,46-55,F,JP,Home & Kitchen;Sports
5119,26-35,M,US,Sports;Fashion;Electronics
5120,18-25,M,UK,Toys & Games;Home & Kitchen;Fashion
5121,56+,M,JP,Sports
5122,46-55,M,JP,Sports;Toys & Games
5123,36-45,F,FR,Home & Kitchen;Fashion
5124,46-55,M,JP,Electronics;Home & Kitchen;Fashion
5125,26-35,F,FR,Toys & Games;Home & Kitchen;Books
5126,26-35,M,JP,Fashion;Books;Electronics
5127,18-25,M,CA,Fashion
5128,26-35,F,UK,Books
5129,46-55,M,US,Toys & Games
5130,18-25,M,FR,Electronics;Sports;Books
5131,56+,M,FR,Home & Kitchen;Electronics
5132,56+,F,US,Fashion
5133,56+,F,DE,Sports;Toys & Games
5134,18-25,F,US,Books;Sports
5135,46-55,F,UK,Fashion;Home & Kitchen;Toys & Games
5136,18-25,F,US,Fashion;Sports
5137,36-45,M,US,Electronics;Home & Kitchen
5138,18-25,F,US,Electronics;Toys & Games
5139,26-35,M,CA,Fashion
5140,56+,M,CA,Home & Kitchen;Books
5141,18-25,F,DE,Home & Kitchen
5142,36-45,F,US,Toys & Games;Fashion;Electronics
5143,26-35,M,US,Electronics;Fashion
5144,46-55,F,US,Books
5145,18-25,M,UK,Fashion
5146,56+,F,UK,Sports
5147,26-35,M,UK,Books
5148,18-25,F,CA,Electronics
5149,26-35,F,CA,Home & Kitchen
5150,26-35,M,UK,Toys & Games
5151,26-35,F,UK,Electronics
5152,36-45,M,DE,Sports;Home & Kitchen
5153,18-25,M,UK,Sports;Toys & Games
5154,26-35,M,JP,Electronics
5155,18-25,F,UK,Electronics;Sports;Home & Kitchen
5156,26-35,M,JP,Home & Kitchen;Sports
5157,56+,F,FR,Sports;Electronics
5158,18-25,M,CA,Sports;Electronics
5159,18-25,M,FR,Books
5160,56+,F,US,Home & Kitchen;Sports;Electronics
5161,18-25,F,US,Toys & Games
5162,26-35,M,DE,Electronics;Sports;Books
5163,36-45,M,CA,Electronics
5164,18-25,M,JP,Sports
5165,56+,M,US,Fashion;Books;Electronics
5166,36-45,F,DE,Electronics;Toys & Games
5167,18-25,M,FR,Sports;Electronics
5168,26-35,F,CA,Toys & Games
5169,46-55,F,UK,Sports;Fashion
5170,46-55,M,DE,Toys & Games;Home & Kitchen;Electronics
5171,36-45,M,JP,Toys & Games
5172,56+,F,UK,Sports;Electronics;Books
5173,18-25,M,UK,Electronics;Home & Kitchen;Fashion
5174,46-55,M,US,Fashion;Toys & Games;Sports
5175,46-55,F,US,Sports
5176,18-25,M,CA,Books;Sports
5177,18-25,M,US,Home & Kitchen
5178,56+,M,CA,Toys & Games;Fashion;Books
5179,18-25,F,FR,Books;Sports;Fashion
5180,46-55,M,UK,Sports;Fashion
5181,18-25,M,DE,Home & Kitchen;Books
5182,26-35,F,UK,Toys & Games;Books;Fashion
5183,46-55,M,US,Books
5184,36-45,F,DE,Sports
5185,56+,M,FR,Toys & Games;Fashion;Electronics
5186,46-55,F,DE,Books
5187,18-25,M,DE,Electronics
5188,56+,M,FR,Fashion;Home & Kitchen;Toys & Games
5189,56+,F,JP,Books;Home & Kitchen;Electronics
5190,36-45,M,UK,Books
5191,26-35,M,JP,Sports;Electronics
5192,26-35,M,US,Sports
5193,18-25,M,DE,Electronics
5194,26-35,F,FR,Books;Fashion;Electronics
5195,56+,M,UK,Electronics;Sports
5196,18-25,F,US,Fashion;Toys & Games
5197,26-35,F,DE,Sports
5198,18-25,M,CA,Books
5199,56+,M,US,Electronics;Home & Kitchen;Books
5200,56+,F,UK,Electronics
5201,46-55,M,US,Home & Kitchen;Electronics
5202,26-35,F,DE,Electronics;Books
5203,26-35,M,JP,Toys & Games;Fashion;Books
5204,36-45,F,CA,Books;Fashion;Home & Kitchen
5205,26-35,M,US,Toys & Games
5206,18-25,F,FR,Electronics
5207,18-25,M,CA,Fashion
5208,56+,F,FR,Books;Electronics
5209,18-25,M,JP,Books
5210,36-45,F,UK,Home & Kitchen;Books;Fashion
5211,56+,M,UK,Toys & Games
5212,56+,M,DE,Fashion
5213,56+,F,US,Sports;Toys & Games;Electronics
5214,26-35,F,JP,Electronics;Toys & Games
5215,18-25,M,CA,Electronics;Books
5216,26-35,M,CA,Fashion
5217,46-55,F,CA,Fashion;Books;Toys & Games
5218,56+,F,FR,Toys & Games
5219,46-55,F,FR,Home & Kitchen;Electronics
5220,26-35,F,UK,Fashion;Electronics
5221,18-25,F,UK,Home & Kitchen;Fashion
5222,56+,F,CA,Books;Sports
5223,46-55,F,UK,Toys & Games
5224,46-55,M,US,Fashion;Sports
5225,56+,M,JP,Electronics;Sports
5226,36-45,M,FR,Sports
5227,56+,M,JP,Electronics;Books
5228,46-55,F,US,Sports;Toys & Games
5229,26-35,M,DE,Sports;Electronics;Books
5230,26-35,F,US,Electronics;Home & Kitchen
5231,46-55,M,JP,Electronics;Home & Kitchen
5232,26-35,M,US,Home & Kitchen;Fashion;Sports
5233,26-35,F,JP,Fashion;Electronics;Books
5234,36-45,F,CA,Home & Kitchen;Books;Electronics
5235,46-55,F,DE,Sports;Fashion
5236,18-25,F,US,Fashion
5237,36-45,M,DE,Home & Kitchen;Sports
5238,46-55,M,US,Books;Home & Kitchen;Fashion
5239,26-35,F,DE,Electronics;Toys & Games
5240,26-35,F,FR,Sports;Toys & Games
5241,18-25,M,FR,Toys & Games;Fashion
5242,26-35,M,US,Electronics
5243,18-25,M,US,Home & Kitchen
5244,26-35,F,DE,Toys & Games
5245,56+,M,DE,Sports;Electronics;Home & Kitchen
5246,56+,M,US,Toys & Games
5247,26-35,M,DE,Books;Fashion;Toys & Games
5248,18-25,F,FR,Electronics;Sports
5249,18-25,M,FR,Sports;Electronics
5250,36-45,F,UK,Home & Kitchen;Toys & Games
5251,56+,F,DE,Books;Sports
5252,36-45,F,UK,Home & Kitchen;Books;Fashion
5253,18-25,M,CA,Books;Toys & Games;Home & Kitchen
5254,26-35,M,DE,Books
5255,56+,M,CA,Home & Kitchen;Fashion
5256,46-55,M,FR,Fashion
5257,26-35,M,FR,Electronics
5258,18-25,M,DE,Fashion;Sports
5259,56+,F,FR,Books
5260,18-25,M,CA,Books;Home & Kitchen;Sports
5261,18-25,M,DE,Sports
5262,46-55,M,US,Sports
5263,18-25,M,DE,Books
5264,18-25,M,JP,Toys & Games;Books
5265,18-25,M,CA,Sports;Electronics
5266,46-55,M,CA,Books;Fashion;Sports
5267,36-45,F,JP,Electronics;Fashion;Books
5268,18-25,F,CA,Electronics;Toys & Games;Home & Kitchen
5269,18-25,M,US,Electronics;Home & Kitchen;Toys & Games
5270,26-35,M,CA,Books;Home & Kitchen;Fashion
5271,56+,M,JP,Electronics
5272,56+,F,CA,Home & Kitchen;Books
5273,56+,F,UK,Sports;Fashion
5274,56+,M,CA,Toys & Games;Sports;Books
5275,56+,M,CA,Home & Kitchen
5276,26-35,M,FR,Sports;Electronics;Books
5277,46-55,M,US,Toys & Games
5278,56+,F,US,Books
5279,26-35,F,FR,Home & Kitchen;Fashion;Books
5280,26-35,F,US,Toys & Games;Sports;Fashion
5281,18-25,F,UK,Sports;Books
5282,56+,F,UK,Toys & Games
5283,26-35,M,UK,Electronics;Books;Fashion
5284,26-35,M,UK,Fashion;Electronics;Books
5285,26-35,F,US,Toys & Games
5286,26-35,M,DE,Toys & Games;Electronics
5287,36-45,F,DE,Electronics
5288,26-35,F,DE,Home & Kitchen;Sports
5289,46-55,M,DE,Sports;Home & Kitchen
5290,46-55,F,US,Fashion;Home & Kitchen;Electronics
5291,56+,M,DE,Books;Home & Kitchen
5292,56+,M,CA,Home & Kitchen
5293,56+,M,UK,Toys & Games
5294,26-35,F,CA,Fashion;Sports;Toys & Games
5295,56+,F,FR,Books;Sports
5296,56+,F,UK,Toys & Games;Electronics
5297,46-55,F,JP,Electronics;Books
5298,56+,F,JP,Sports;Home & Kitchen
5299,18-25,F,US,Sports;Books;Toys & Games
5300,26-35,M,FR,Electronics;Sports;Home & Kitchen
5301,26-35,M,US,Sports;Home & Kitchen
5302,26-35,F,CA,Sports;Toys & Games;Books
5303,18-25,M,UK,Electronics;Toys & Games
5304,36-45,M,FR,Home & Kitchen;Fashion
5305,36-45,F,JP,Fashion;Electronics
5306,46-55,M,JP,Toys & Games;Books
5307,36-45,M,JP,Toys & Games;Fashion
5308,18-25,M,FR,Electronics
5309,46-55,M,CA,Electronics
5310,26-35,F,DE,Fashion;Electronics;Books
5311,56+,F,JP,Fashion
5312,26-35,M,JP,Sports
5313,56+,F,DE,Books
5314,56+,M,US,Books
5315,26-35,F,JP,Toys & Games;Home & Kitchen;Sports
5316,18-25,F,FR,Toys & Games;Books
5317,26-35,M,CA,Toys & Games;Home & Kitchen
5318,18-25,M,US,Fashion
5319,36-45,M,FR,Home & Kitchen
5320,36-45,M,DE,Toys & Games;Fashion
5321,26-35,M,JP,Fashion;Electronics
5322,18-25,M,DE,Books;Home & Kitchen;Electronics
5323,26-35,M,JP,Electronics
5324,18-25,M,UK,Toys & Games;Home & Kitchen
5325,18-25,F,UK,Toys & Games;Sports
5326,26-35,F,JP,Books
5327,18-25,M,CA,Electronics;Sports
5328,18-25,M,CA,Home & Kitchen;Toys & Games
5329,46-55,F,FR,Toys & Games;Electronics;Books
5330,46-55,M,DE,Electronics;Home & Kitchen;Fashion
5331,56+,F,US,Home & Kitchen
5332,18-25,F,JP,Toys & Games;Electronics;Home & Kitchen
5333,56+,M,US,Toys & Games;Fashion;Books
5334,36-45,F,CA,Electronics;Home & Kitchen
5335,18-25,M,DE,Electronics;Books
5336,36-45,F,JP,Fashion;Books
5337,46-55,F,FR,Fashion;Toys & Games;Sports
5338,36-45,F,US,Electronics
5339,36-45,M,JP,Electronics
5340,26-35,F,JP,Sports;Home & Kitchen
5341,18-25,M,DE,Toys & Games;Electronics
5342,18-25,F,US,Books;Fashion;Electronics
5343,56+,M,FR,Sports
5344,36-45,F,UK,Sports;Toys & Games;Home & Kitchen
5345,46-55,M,CA,Toys & Games;Fashion
5346,46-55,F,DE,Fashion;Home & Kitchen;Sports
5347,36-45,F,JP,Fashion
5348,26-35,F,JP,Fashion;Home & Kitchen;Toys & Games
5349,36-45,F,JP,Electronics;Sports
5350,36-45,M,UK,Electronics;Books
5351,46-55,F,DE,Books;Fashion;Home & Kitchen
5352,36-45,F,UK,Home & Kitchen
5353,56+,M,CA,Toys & Games;Sports
5354,46-55,M,US,Fashion;Home & Kitchen;Sports
5355,46-55,F,UK,Home & Kitchen;Toys & Games
5356,26-35,M,FR,Books;Fashion
5357,36-45,F,CA,Sports;Books;Electronics
5358,46-55,F,CA,Electronics
5359,36-45,M,JP,Electronics
5360,18-25,M,CA,Toys & Games
5361,26-35,F,US,Home & Kitchen
5362,46-55,F,UK,Toys & Games;Home & Kitchen
5363,56+,M,FR,Home & Kitchen
5364,26-35,F,US,Home & Kitchen
5365,36-45,M,FR,Books;Electronics
5366,26-35,M,FR,Sports;Toys & Games;Fashion
5367,18-25,M,FR,Electronics;Toys & Games
5368,26-35,M,US,Sports;Books;Home & Kitchen
5369,46-55,M,FR,Electronics;Fashion;Books
5370,18-25,F,JP,Fashion;Books
5371,36-45,M,FR,Fashion;Home & Kitchen;Toys & Games
5372,18-25,F,JP,Books;Toys & Games
5373,56+,F,JP,Sports
5374,26-35,F,CA,Sports
5375,36-45,F,FR,Electronics;Home & Kitchen;Fashion
5376,46-55,F,FR,Home & Kitchen;Sports;Toys & Games
5377,56+,M,FR,Home & Kitchen;Fashion;Books
5378,26-35,M,CA,Books;Electronics;Sports
5379,46-55,M,US,Sports
